ID,age,job,marital,education,default,housing,loan,contact,month,day_of_week,duration,campaign,pdays,previous
A40553,31,technician,married,university.degree,no,no,no,cellular,may,mon,733,2,999,0
A40554,34,admin.,married,university.degree,no,no,no,cellular,may,wed,213,1,999,0
A40555,54,services,single,high.school,unknown,no,no,telephone,may,fri,85,2,999,0
A40556,17,student,single,basic.9y,no,yes,no,cellular,aug,fri,92,3,4,2
A40557,37,admin.,married,high.school,no,yes,yes,cellular,apr,fri,171,1,999,1
A40558,39,services,married,high.school,no,no,yes,telephone,may,tue,793,2,999,0
A40559,36,blue-collar,married,basic.9y,no,yes,no,telephone,may,mon,121,2,999,0
A40560,31,technician,single,professional.course,no,no,no,cellular,aug,wed,218,4,999,0
A40561,55,admin.,married,high.school,unknown,yes,no,cellular,may,tue,232,2,999,0
A40562,25,admin.,single,university.degree,no,no,no,telephone,may,tue,59,1,999,0
A40563,41,self-employed,married,university.degree,no,yes,yes,telephone,may,tue,442,2,999,0
A40564,35,technician,married,basic.9y,no,yes,no,cellular,jul,mon,448,1,999,0
A40565,45,unemployed,married,high.school,no,no,no,cellular,sep,wed,213,4,6,2
A40566,41,technician,divorced,professional.course,no,yes,yes,cellular,aug,thu,100,2,999,0
A40567,57,admin.,married,university.degree,no,yes,no,cellular,jul,mon,118,4,999,0
A40568,38,admin.,single,university.degree,no,yes,no,cellular,apr,mon,285,1,999,1
A40569,32,management,divorced,basic.4y,unknown,no,no,telephone,may,wed,396,4,999,0
A40570,27,services,single,university.degree,no,yes,no,cellular,mar,mon,104,1,6,1
A40571,24,technician,single,professional.course,no,yes,no,telephone,jun,wed,37,2,999,0
A40572,25,self-employed,divorced,university.degree,no,no,yes,cellular,apr,mon,163,1,999,0
A40573,43,technician,married,high.school,no,yes,no,cellular,sep,thu,531,1,999,0
A40574,40,technician,married,professional.course,no,yes,no,cellular,aug,thu,258,6,999,0
A40575,39,blue-collar,single,basic.9y,unknown,yes,no,cellular,jul,mon,123,3,999,0
A40576,40,admin.,single,university.degree,no,yes,yes,telephone,may,mon,190,2,999,0
A40577,54,unemployed,married,high.school,unknown,yes,no,cellular,jul,fri,83,2,999,0
A40578,56,services,married,basic.9y,unknown,no,no,telephone,may,wed,44,5,999,0
A40579,58,housemaid,married,basic.4y,no,no,no,cellular,aug,wed,84,3,999,0
A40580,55,housemaid,divorced,university.degree,no,yes,no,telephone,jun,thu,221,1,999,0
A40581,38,unknown,married,unknown,no,yes,no,cellular,aug,thu,44,3,999,0
A40582,45,admin.,married,high.school,unknown,yes,no,cellular,jul,mon,386,3,999,0
A40583,35,blue-collar,married,basic.6y,no,yes,no,cellular,may,wed,378,2,999,1
A40584,52,admin.,single,basic.9y,no,yes,no,cellular,nov,tue,296,1,6,1
A40585,34,admin.,divorced,professional.course,no,yes,yes,cellular,may,tue,429,2,999,0
A40586,31,admin.,married,basic.9y,no,yes,no,cellular,nov,wed,1662,3,999,0
A40587,38,services,married,basic.6y,no,no,no,telephone,may,tue,532,2,999,0
A40588,56,management,married,university.degree,no,yes,no,cellular,jul,thu,22,1,999,0
A40589,55,admin.,divorced,high.school,no,yes,no,cellular,jul,wed,127,1,999,0
A40590,50,management,married,unknown,no,yes,no,telephone,jun,thu,1005,2,999,0
A40591,36,blue-collar,married,basic.4y,unknown,yes,no,telephone,may,wed,21,21,999,0
A40592,38,entrepreneur,married,basic.4y,no,no,no,cellular,may,tue,184,1,999,1
A40593,28,student,single,high.school,no,yes,yes,telephone,jun,wed,604,6,999,0
A40594,31,technician,single,professional.course,no,unknown,unknown,cellular,oct,thu,212,2,999,0
A40595,57,services,divorced,high.school,unknown,yes,no,telephone,jun,mon,80,4,999,0
A40596,27,technician,single,university.degree,no,yes,no,cellular,dec,tue,1370,3,6,2
A40597,35,blue-collar,married,basic.4y,no,yes,no,telephone,may,fri,185,4,999,0
A40598,36,admin.,married,high.school,unknown,yes,yes,cellular,may,mon,264,1,10,1
A40599,34,technician,single,professional.course,no,no,no,cellular,may,mon,573,1,999,1
A40600,34,admin.,single,university.degree,unknown,no,yes,cellular,aug,tue,285,3,999,0
A40601,55,housemaid,divorced,unknown,unknown,yes,no,telephone,may,tue,376,3,999,0
A40602,49,entrepreneur,married,basic.4y,unknown,yes,no,cellular,may,wed,491,2,999,0
A40603,44,entrepreneur,single,professional.course,no,no,no,cellular,may,mon,74,1,999,0
A40604,48,services,married,basic.9y,unknown,yes,no,cellular,nov,mon,301,1,999,0
A40605,35,technician,married,professional.course,no,no,no,cellular,aug,mon,594,2,999,0
A40606,56,blue-collar,married,basic.9y,no,yes,no,cellular,aug,thu,120,1,999,0
A40607,48,services,married,high.school,no,no,no,cellular,aug,mon,115,5,999,0
A40608,56,retired,married,high.school,unknown,yes,no,telephone,jun,fri,1094,3,999,0
A40609,34,unemployed,married,university.degree,no,yes,no,cellular,nov,thu,266,3,999,0
A40610,35,self-employed,married,university.degree,no,no,no,telephone,jul,thu,11,5,999,0
A40611,74,retired,married,basic.4y,unknown,yes,no,cellular,aug,mon,467,2,6,1
A40612,33,technician,married,university.degree,no,unknown,unknown,telephone,jul,fri,203,1,999,0
A40613,45,technician,married,professional.course,no,yes,yes,cellular,nov,fri,52,2,999,0
A40614,56,services,single,high.school,no,yes,no,cellular,nov,fri,219,2,999,1
A40615,43,blue-collar,married,basic.9y,no,yes,no,telephone,jun,fri,151,6,999,0
A40616,40,admin.,married,university.degree,no,no,no,cellular,aug,thu,13,11,999,0
A40617,53,services,married,professional.course,no,yes,no,cellular,jul,wed,185,10,999,0
A40618,45,entrepreneur,married,university.degree,no,no,no,telephone,may,tue,82,1,999,0
A40619,35,technician,married,professional.course,no,yes,yes,cellular,jul,wed,126,2,999,0
A40620,28,admin.,single,university.degree,no,yes,no,telephone,may,fri,280,1,999,0
A40621,36,admin.,married,high.school,no,no,no,cellular,jul,tue,383,6,999,0
A40622,45,management,divorced,university.degree,no,yes,yes,cellular,jul,tue,192,1,999,0
A40623,39,self-employed,married,basic.9y,unknown,yes,no,telephone,jun,tue,145,1,999,0
A40624,52,technician,divorced,university.degree,no,yes,no,cellular,nov,thu,154,2,999,0
A40625,51,admin.,divorced,university.degree,unknown,unknown,unknown,cellular,jul,mon,178,4,999,0
A40626,43,management,married,basic.4y,no,yes,no,telephone,may,fri,257,3,999,0
A40627,38,blue-collar,married,basic.9y,unknown,no,no,cellular,jul,tue,171,2,999,0
A40628,54,blue-collar,married,basic.4y,unknown,no,yes,cellular,aug,thu,169,3,999,0
A40629,20,admin.,single,high.school,no,no,no,cellular,jul,wed,208,4,999,0
A40630,36,admin.,married,high.school,no,yes,no,cellular,nov,tue,136,5,999,0
A40631,50,admin.,married,university.degree,no,yes,no,cellular,nov,mon,124,5,999,1
A40632,41,blue-collar,married,basic.6y,no,yes,no,cellular,may,wed,189,2,999,1
A40633,23,student,single,university.degree,no,yes,no,cellular,dec,fri,127,2,6,2
A40634,30,self-employed,single,university.degree,no,no,no,cellular,apr,thu,184,1,999,0
A40635,39,blue-collar,married,basic.6y,no,no,no,telephone,jun,tue,196,4,999,0
A40636,35,self-employed,married,university.degree,no,no,yes,telephone,may,thu,49,4,999,0
A40637,39,self-employed,married,university.degree,no,no,no,cellular,jul,fri,356,3,999,0
A40638,51,management,married,university.degree,no,yes,no,cellular,aug,thu,175,1,999,0
A40639,33,blue-collar,married,basic.9y,unknown,no,no,telephone,may,thu,413,1,999,0
A40640,49,blue-collar,divorced,basic.4y,no,yes,no,telephone,may,fri,114,4,999,0
A40641,36,housemaid,married,basic.6y,no,no,no,cellular,aug,mon,210,2,999,0
A40642,29,admin.,married,university.degree,no,no,no,cellular,may,wed,128,2,999,0
A40643,29,services,divorced,high.school,no,no,no,cellular,may,tue,259,1,999,0
A40644,41,admin.,single,university.degree,unknown,no,no,telephone,may,fri,137,1,999,0
A40645,33,technician,married,high.school,no,yes,no,cellular,jul,fri,1360,9,999,0
A40646,48,management,married,basic.9y,no,yes,yes,cellular,may,tue,955,2,999,0
A40647,41,blue-collar,married,basic.4y,no,no,no,telephone,may,tue,163,2,999,0
A40648,23,student,single,high.school,no,no,no,cellular,may,thu,184,1,999,0
A40649,33,services,married,university.degree,no,yes,no,telephone,may,thu,102,2,999,0
A40650,25,blue-collar,single,high.school,no,no,no,cellular,may,fri,1068,3,999,0
A40651,32,admin.,single,university.degree,no,yes,no,telephone,sep,tue,6,1,999,0
A40652,36,blue-collar,married,high.school,no,no,no,cellular,may,tue,87,4,999,1
A40653,35,technician,divorced,professional.course,no,yes,no,cellular,apr,wed,612,1,999,0
A40654,28,blue-collar,single,basic.6y,no,no,no,cellular,may,wed,863,3,999,0
A40655,30,blue-collar,single,high.school,no,no,no,cellular,may,wed,22,1,999,1
A40656,59,retired,married,professional.course,unknown,yes,no,telephone,may,wed,125,2,999,0
A40657,59,retired,married,unknown,no,no,no,cellular,aug,fri,80,2,999,0
A40658,31,entrepreneur,married,university.degree,no,yes,no,cellular,may,thu,113,3,999,0
A40659,50,admin.,married,basic.4y,unknown,yes,no,cellular,aug,mon,179,2,999,0
A40660,60,blue-collar,married,basic.9y,unknown,unknown,unknown,cellular,jul,mon,575,1,999,0
A40661,56,technician,married,professional.course,no,yes,no,telephone,may,mon,483,5,999,0
A40662,79,retired,married,basic.9y,no,yes,no,cellular,apr,thu,510,1,999,0
A40663,38,admin.,married,high.school,no,no,yes,cellular,apr,wed,284,1,999,1
A40664,51,technician,divorced,professional.course,no,yes,no,cellular,aug,thu,158,3,999,0
A40665,41,admin.,married,university.degree,no,yes,no,telephone,may,wed,187,3,999,0
A40666,43,self-employed,single,high.school,unknown,no,no,cellular,may,wed,364,2,999,0
A40667,59,management,married,university.degree,no,yes,no,cellular,aug,tue,210,2,999,1
A40668,36,admin.,married,high.school,no,no,no,telephone,may,mon,108,2,999,0
A40669,31,admin.,married,high.school,no,yes,no,telephone,nov,mon,673,2,999,0
A40670,36,technician,married,university.degree,no,yes,no,telephone,jun,mon,196,1,999,0
A40671,53,services,married,basic.6y,no,no,no,cellular,may,fri,101,1,999,1
A40672,31,technician,married,professional.course,no,no,no,cellular,jul,tue,274,6,999,0
A40673,46,admin.,married,high.school,no,yes,no,cellular,sep,wed,408,1,999,0
A40674,58,admin.,divorced,university.degree,unknown,no,yes,cellular,aug,mon,75,2,999,0
A40675,35,self-employed,married,university.degree,no,yes,no,cellular,aug,thu,884,2,999,0
A40676,53,entrepreneur,married,university.degree,no,yes,yes,cellular,jul,thu,736,2,999,0
A40677,29,admin.,single,basic.9y,unknown,no,no,cellular,may,thu,460,2,999,0
A40678,56,technician,divorced,university.degree,unknown,no,no,cellular,jul,thu,59,12,999,0
A40679,32,admin.,single,university.degree,no,no,no,cellular,jul,fri,132,2,999,0
A40680,36,unemployed,married,basic.9y,no,yes,no,cellular,nov,mon,391,1,999,0
A40681,29,management,married,university.degree,no,yes,no,cellular,aug,thu,75,1,4,2
A40682,29,admin.,single,university.degree,no,yes,no,cellular,jul,fri,243,1,999,0
A40683,29,technician,single,high.school,no,no,no,cellular,aug,fri,31,1,999,0
A40684,46,blue-collar,married,basic.4y,no,yes,no,telephone,may,fri,218,2,999,0
A40685,49,blue-collar,divorced,basic.6y,no,no,no,cellular,nov,wed,55,1,999,0
A40686,54,blue-collar,married,basic.4y,no,no,no,cellular,aug,thu,253,5,999,0
A40687,53,admin.,married,high.school,no,no,yes,cellular,aug,wed,210,3,999,0
A40688,36,housemaid,married,high.school,no,no,no,telephone,may,fri,136,1,999,0
A40689,42,services,divorced,high.school,no,yes,no,cellular,may,mon,252,4,999,0
A40690,32,admin.,single,high.school,no,yes,no,telephone,jul,thu,209,2,999,0
A40691,40,technician,married,professional.course,no,no,no,cellular,jul,wed,65,5,999,0
A40692,49,services,married,high.school,no,no,no,cellular,aug,tue,203,1,999,0
A40693,44,blue-collar,married,basic.6y,unknown,yes,no,telephone,jun,mon,41,5,999,0
A40694,29,admin.,single,university.degree,no,yes,yes,cellular,aug,thu,254,3,3,1
A40695,39,blue-collar,married,basic.4y,no,yes,yes,telephone,may,thu,81,4,999,0
A40696,43,blue-collar,married,basic.9y,unknown,yes,no,telephone,jun,thu,88,1,999,0
A40697,47,services,married,high.school,no,yes,no,cellular,nov,tue,99,1,999,0
A40698,42,entrepreneur,married,university.degree,no,yes,no,cellular,may,mon,265,1,999,0
A40699,36,services,single,high.school,no,yes,yes,telephone,may,tue,188,1,999,0
A40700,40,management,married,high.school,no,no,no,telephone,may,thu,104,3,999,0
A40701,30,blue-collar,married,basic.9y,no,yes,no,cellular,jul,wed,547,2,999,0
A40702,38,blue-collar,married,basic.6y,unknown,yes,no,telephone,may,mon,836,4,999,0
A40703,36,technician,single,professional.course,no,no,no,cellular,dec,mon,371,1,999,0
A40704,49,entrepreneur,married,high.school,no,no,no,telephone,nov,tue,177,2,999,0
A40705,31,technician,married,university.degree,no,yes,no,cellular,aug,wed,239,1,999,0
A40706,36,technician,married,professional.course,no,no,no,cellular,jul,mon,314,4,999,0
A40707,34,blue-collar,single,basic.4y,unknown,yes,no,cellular,may,thu,93,2,999,1
A40708,61,retired,married,university.degree,no,no,no,cellular,sep,mon,350,1,3,2
A40709,43,blue-collar,married,unknown,unknown,no,yes,telephone,may,wed,73,1,999,0
A40710,36,services,married,high.school,no,unknown,unknown,telephone,may,tue,271,1,999,0
A40711,36,admin.,married,professional.course,no,no,no,cellular,may,thu,271,2,999,0
A40712,30,blue-collar,married,basic.9y,no,yes,no,telephone,may,fri,79,4,999,0
A40713,57,management,married,university.degree,no,no,no,cellular,jul,thu,164,1,999,0
A40714,30,admin.,married,high.school,no,yes,no,cellular,may,mon,169,1,999,0
A40715,53,blue-collar,married,basic.4y,no,yes,no,telephone,jun,wed,453,1,999,0
A40716,69,retired,married,high.school,no,no,no,cellular,sep,fri,346,3,999,0
A40717,27,blue-collar,married,basic.9y,no,yes,no,telephone,may,mon,147,3,999,0
A40718,55,technician,married,unknown,no,no,no,cellular,jul,fri,173,8,999,0
A40719,34,technician,married,professional.course,unknown,no,yes,cellular,jul,fri,431,1,999,0
A40720,49,technician,married,professional.course,no,no,no,cellular,aug,mon,92,2,999,0
A40721,48,blue-collar,married,basic.6y,no,no,no,telephone,may,mon,332,10,999,0
A40722,62,blue-collar,married,unknown,no,no,no,cellular,mar,mon,515,2,999,2
A40723,41,blue-collar,divorced,basic.6y,no,yes,no,telephone,may,fri,160,2,999,0
A40724,50,blue-collar,married,basic.9y,no,no,no,cellular,nov,mon,1449,1,999,0
A40725,53,services,married,basic.9y,no,yes,no,telephone,jul,tue,723,2,999,0
A40726,34,management,married,university.degree,no,yes,no,cellular,nov,thu,140,2,999,0
A40727,42,blue-collar,married,basic.6y,unknown,no,no,telephone,may,thu,179,1,999,0
A40728,28,student,single,high.school,unknown,yes,no,telephone,may,wed,313,4,999,0
A40729,53,self-employed,married,basic.4y,no,no,no,cellular,nov,tue,505,2,999,0
A40730,38,blue-collar,married,high.school,unknown,no,no,telephone,jun,fri,58,1,999,0
A40731,51,services,married,high.school,unknown,no,yes,telephone,jun,wed,269,1,999,0
A40732,27,technician,married,professional.course,no,yes,yes,cellular,apr,wed,163,3,999,0
A40733,47,retired,married,university.degree,no,no,no,telephone,jul,tue,863,10,999,0
A40734,32,blue-collar,married,basic.9y,no,no,no,telephone,may,tue,102,4,999,0
A40735,43,unemployed,single,university.degree,no,yes,no,telephone,may,mon,240,1,999,0
A40736,30,technician,divorced,basic.9y,no,yes,no,telephone,may,wed,188,1,999,0
A40737,50,admin.,married,university.degree,no,yes,no,cellular,jul,fri,127,1,999,0
A40738,30,admin.,single,university.degree,no,no,no,cellular,nov,tue,266,2,999,2
A40739,38,technician,married,professional.course,no,no,no,cellular,mar,thu,92,1,999,0
A40740,36,admin.,single,university.degree,no,yes,yes,cellular,jul,thu,12,7,999,0
A40741,32,admin.,single,university.degree,no,yes,no,cellular,aug,thu,12,15,999,0
A40742,36,entrepreneur,divorced,high.school,no,yes,no,cellular,nov,fri,230,3,999,0
A40743,33,blue-collar,married,basic.9y,unknown,no,yes,cellular,may,tue,54,2,999,1
A40744,35,unemployed,married,university.degree,no,yes,no,cellular,jul,tue,462,4,999,0
A40745,53,self-employed,married,university.degree,no,yes,no,telephone,aug,thu,161,3,999,0
A40746,34,technician,single,university.degree,no,yes,no,cellular,aug,thu,812,1,999,0
A40747,51,management,married,university.degree,no,no,no,cellular,aug,fri,159,1,999,0
A40748,30,entrepreneur,married,high.school,no,yes,no,cellular,nov,wed,164,3,999,0
A40749,32,services,married,professional.course,no,yes,no,telephone,may,tue,215,3,999,0
A40750,38,admin.,single,university.degree,no,yes,no,cellular,may,mon,103,2,999,0
A40751,39,technician,single,professional.course,no,yes,no,cellular,aug,thu,142,1,999,0
A40752,48,technician,married,professional.course,no,yes,no,cellular,aug,fri,336,8,999,0
A40753,42,admin.,married,professional.course,no,yes,yes,cellular,may,mon,172,2,999,0
A40754,29,technician,married,university.degree,no,no,no,cellular,aug,wed,201,1,999,0
A40755,44,self-employed,married,university.degree,no,no,no,cellular,aug,thu,107,3,999,0
A40756,33,management,married,university.degree,no,yes,no,cellular,jul,tue,429,1,999,0
A40757,34,unemployed,married,high.school,no,no,no,cellular,jul,thu,284,2,999,0
A40758,64,management,married,high.school,no,yes,no,cellular,apr,fri,693,2,999,0
A40759,45,unknown,married,high.school,unknown,yes,no,cellular,aug,tue,94,1,999,0
A40760,54,blue-collar,married,basic.9y,no,no,no,cellular,jul,fri,261,3,999,0
A40761,36,management,married,university.degree,no,yes,no,telephone,jun,tue,269,1,999,0
A40762,49,technician,married,professional.course,unknown,unknown,unknown,cellular,aug,fri,254,2,999,0
A40763,33,entrepreneur,married,university.degree,no,yes,no,cellular,jul,mon,116,2,999,0
A40764,47,management,married,basic.9y,no,yes,no,cellular,jun,tue,118,2,3,1
A40765,53,management,married,basic.9y,unknown,yes,no,telephone,jun,fri,376,7,999,0
